Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP018918,Male,Yes,0,Not Graduate,No,3360,4114.0,155.0,,0.0,Rural,N
LP018919,Female,No,1,Graduate,Yes,7075,0.0,,360.0,1.0,Semiurban,Y
LP018920,Male,No,0,Graduate,,4937,0.0,114.0,360.0,1.0,Semiurban,Y
LP018921,Male,Yes,1,Graduate,No,14995,0.0,176.0,180.0,1.0,Rural,Y
LP018922,Female,Yes,0,Graduate,No,3099,2283.0,157.0,360.0,1.0,Semiurban,Y
LP018923,Male,Yes,1,Graduate,No,2308,1398.0,78.0,360.0,,Urban,Y
LP018924,Male,Yes,0,Graduate,No,5492,2142.0,185.0,360.0,1.0,Rural,N
LP018925,Female,No,0,Graduate,No,9918,0.0,260.0,360.0,1.0,Urban,Y
LP018926,Male,Yes,,Graduate,No,6146,2667.0,178.0,360.0,1.0,Rural,Y
LP018927,Female,No,0,Graduate,No,4164,0.0,50.0,360.0,1.0,Semiurban,Y
LP018928,Female,No,0,Graduate,No,1662,8980.0,136.0,360.0,0.0,Semiurban,Y
LP018929,Male,Yes,2,Graduate,No,2546,0.0,78.0,360.0,1.0,Semiurban,Y
LP018930,Male,Yes,0,Not Graduate,No,4349,2014.0,196.0,360.0,1.0,Rural,Y
LP018931,Female,No,0,Graduate,No,3967,0.0,84.0,360.0,,Rural,Y
LP018932,,Yes,3+,Graduate,No,23471,0.0,367.0,360.0,1.0,Rural,Y
LP018933,Male,No,0,Graduate,No,4196,1640.0,,360.0,1.0,Rural,Y
LP018934,Male,Yes,1,Graduate,Yes,10631,3850.0,168.0,180.0,0.0,Urban,N
LP018935,Male,Yes,0,Graduate,No,6560,2569.0,178.0,360.0,,Rural,N
LP018936,Male,No,0,Graduate,Yes,20148,0.0,649.0,480.0,,Urban,Y
LP018937,Male,No,0,Graduate,No,1997,1929.0,79.0,360.0,1.0,Urban,Y
LP018938,Male,No,0,Graduate,No,2505,0.0,80.0,360.0,1.0,Semiurban,Y
LP018939,Male,Yes,0,Graduate,Yes,3751,0.0,29.0,120.0,1.0,Semiurban,Y
LP018940,Male,No,0,Graduate,No,5009,0.0,92.0,360.0,1.0,Semiurban,Y
LP018941,Male,Yes,3+,Graduate,No,4349,7750.0,281.0,360.0,1.0,Semiurban,N
LP018942,Female,Yes,0,Graduate,No,4358,0.0,76.0,360.0,1.0,Rural,N
LP018943,Male,Yes,2,Graduate,Yes,3454,3500.0,96.0,360.0,1.0,Urban,Y
LP018944,Male,No,0,Graduate,No,14697,0.0,252.0,360.0,0.0,Semiurban,N
LP018945,Male,Yes,2,Not Graduate,No,4140,1430.0,132.0,360.0,1.0,Rural,N
LP018946,Male,Yes,2,Graduate,No,5375,2083.0,193.0,360.0,1.0,Rural,N
LP018947,Male,No,0,Graduate,No,5878,0.0,161.0,360.0,1.0,Urban,Y
LP018948,Male,No,0,Graduate,Yes,6552,0.0,183.0,180.0,1.0,Semiurban,Y
LP018949,Male,Yes,0,Graduate,No,2821,2034.0,117.0,360.0,1.0,Semiurban,Y
LP018950,Male,Yes,2,Graduate,No,11734,0.0,183.0,180.0,1.0,Urban,Y
LP018951,Female,Yes,0,Graduate,No,2727,4486.0,99.0,360.0,1.0,Semiurban,Y
LP018952,Female,Yes,2,Graduate,No,14503,0.0,63.0,360.0,1.0,Urban,Y
LP018953,Male,Yes,1,Graduate,No,1909,1425.0,31.0,360.0,1.0,Urban,Y
LP018954,Female,No,0,Graduate,No,9887,1666.0,223.0,360.0,1.0,Rural,N
LP018955,Male,Yes,0,Graduate,No,5032,830.0,124.0,360.0,1.0,Semiurban,Y
LP018956,Male,No,0,Graduate,No,6640,0.0,111.0,360.0,0.0,Rural,N
LP018957,Male,Yes,0,Graduate,Yes,2815,3750.0,162.0,360.0,1.0,Rural,Y
LP018958,Male,No,0,Graduate,No,9184,0.0,252.0,360.0,1.0,Urban,N
LP018959,Male,Yes,2,Not Graduate,No,2194,0.0,122.0,360.0,1.0,Rural,N
LP018960,Male,No,0,Graduate,No,3140,0.0,53.0,360.0,1.0,Urban,Y
LP018961,Male,Yes,3+,Graduate,No,39539,0.0,604.0,180.0,0.0,Semiurban,Y
LP018962,Male,Yes,1,Graduate,No,6464,0.0,163.0,360.0,,Rural,Y
LP018963,Male,Yes,1,Graduate,No,9842,0.0,196.0,360.0,1.0,Urban,Y
LP018964,Male,No,0,Graduate,,3087,2083.0,129.0,360.0,1.0,Rural,Y
LP018965,Male,Yes,0,Graduate,No,4202,5625.0,248.0,360.0,1.0,Semiurban,Y
LP018966,Male,Yes,0,Not Graduate,No,2104,1041.0,94.0,360.0,1.0,Semiurban,Y
LP018967,Male,Yes,0,Graduate,No,7710,0.0,283.0,360.0,1.0,Urban,N
LP018968,Male,Yes,1,Graduate,No,2816,1280.0,115.0,360.0,0.0,Semiurban,N
LP018969,Male,Yes,2,Graduate,No,4033,1447.0,148.0,360.0,1.0,Rural,Y
LP018970,Male,Yes,0,Graduate,No,8828,0.0,76.0,180.0,1.0,Urban,Y
LP018971,Male,Yes,0,Graduate,No,3767,3166.0,180.0,,1.0,Rural,Y
LP018972,Female,Yes,0,Graduate,No,4992,0.0,121.0,360.0,1.0,Rural,N
LP018973,Male,Yes,0,Graduate,No,2776,3333.0,129.0,360.0,1.0,Rural,Y
LP018974,Male,No,0,Graduate,No,2019,0.0,57.0,480.0,0.0,Semiurban,N
LP018975,Male,Yes,2,Graduate,No,8434,0.0,191.0,360.0,1.0,Semiurban,Y
LP018976,Male,Yes,0,Not Graduate,,1623,1769.0,105.0,360.0,1.0,Rural,Y
LP018977,,Yes,3+,Graduate,No,51738,0.0,696.0,300.0,1.0,Urban,Y
LP018978,Male,Yes,3+,Not Graduate,No,3865,0.0,86.0,180.0,1.0,Rural,N
LP018979,Male,Yes,0,Graduate,No,6129,5625.0,194.0,360.0,1.0,Semiurban,Y
LP018980,Male,Yes,0,Not Graduate,Yes,4704,736.0,91.0,360.0,1.0,Semiurban,N
LP018981,Male,Yes,0,Graduate,No,3773,1964.0,118.0,360.0,1.0,Rural,Y
LP018982,Male,Yes,2,Graduate,No,1586,1619.0,97.0,360.0,1.0,Rural,Y
LP018983,Male,Yes,3+,Graduate,No,5596,11300.0,499.0,360.0,0.0,Semiurban,N
LP018984,Male,Yes,1,Graduate,No,3629,0.0,122.0,360.0,1.0,Semiurban,Y
LP018985,Male,No,0,Not Graduate,No,2411,1451.0,98.0,480.0,0.0,Urban,N
LP018986,Male,Yes,1,Graduate,No,6809,7250.0,178.0,360.0,0.0,Urban,N
LP018987,Male,No,0,Graduate,No,1909,5063.0,63.0,360.0,,Rural,N
LP018988,Male,Yes,0,Graduate,No,4141,0.0,81.0,180.0,1.0,Semiurban,Y
LP018989,Male,Yes,1,Graduate,No,34166,0.0,253.0,360.0,1.0,Semiurban,N
LP018990,Female,Yes,0,Graduate,No,3445,0.0,102.0,360.0,1.0,Semiurban,Y
LP018991,Male,Yes,0,Graduate,Yes,39423,4750.0,110.0,360.0,1.0,Semiurban,Y
LP018992,Male,Yes,1,Graduate,Yes,1875,0.0,65.0,300.0,0.0,Rural,N
LP018993,Male,Yes,0,Graduate,No,2797,2138.0,61.0,360.0,,Rural,Y
LP018994,,Yes,0,Graduate,Yes,485,5296.0,178.0,360.0,1.0,Rural,Y
LP018995,Male,Yes,0,Graduate,No,9741,0.0,192.0,180.0,1.0,Rural,Y
LP018996,Male,No,0,Not Graduate,No,4528,0.0,51.0,360.0,1.0,Rural,Y
LP018997,Male,No,0,Graduate,No,12230,0.0,167.0,360.0,1.0,Semiurban,N
LP018998,Male,Yes,0,Not Graduate,No,5920,0.0,158.0,360.0,1.0,Urban,N
LP018999,Male,No,0,Graduate,No,4348,0.0,67.0,360.0,1.0,Semiurban,Y
LP019000,Male,No,0,Graduate,No,4193,0.0,120.0,360.0,1.0,Rural,Y
LP019001,Male,Yes,1,Graduate,No,3247,2583.0,179.0,360.0,1.0,Semiurban,N
LP019002,Male,No,0,Graduate,No,7984,3750.0,188.0,360.0,1.0,Rural,Y
LP019003,Female,No,0,Not Graduate,No,1497,2365.0,114.0,,1.0,Urban,Y
LP019004,Female,Yes,0,Graduate,No,3318,2816.0,104.0,360.0,,Semiurban,Y
LP019005,Male,No,0,Graduate,Yes,10914,0.0,83.0,360.0,1.0,Urban,N
LP019006,Male,Yes,1,Not Graduate,No,2867,2500.0,85.0,360.0,1.0,Semiurban,Y
LP019007,Male,No,2,Graduate,No,5226,0.0,173.0,360.0,0.0,Semiurban,Y
LP019008,Male,Yes,3+,Not Graduate,No,4431,0.0,,180.0,1.0,Urban,N
LP019009,Male,Yes,1,Not Graduate,No,3510,1083.0,130.0,360.0,1.0,Urban,Y
LP019010,Male,Yes,2,Not Graduate,No,4316,0.0,127.0,360.0,1.0,Semiurban,Y
LP019011,Female,No,0,Not Graduate,No,4638,0.0,126.0,360.0,1.0,Semiurban,Y
LP019012,Female,No,0,Graduate,No,2914,0.0,84.0,360.0,1.0,Urban,Y
LP019013,Male,No,0,Not Graduate,No,3561,2531.0,52.0,360.0,1.0,Rural,Y
LP019014,Male,No,0,Graduate,No,2590,0.0,50.0,360.0,1.0,Urban,Y
LP019015,Male,No,0,Graduate,No,3708,0.0,134.0,360.0,1.0,Semiurban,N
LP019016,Female,No,0,Graduate,No,9855,0.0,207.0,360.0,1.0,Semiurban,N
LP019017,Male,Yes,3+,Graduate,No,3636,1250.0,120.0,360.0,0.0,Semiurban,N
LP019018,Male,Yes,1,Graduate,Yes,7704,0.0,243.0,360.0,1.0,Urban,Y
LP019019,Male,Yes,3+,Not Graduate,Yes,5738,0.0,135.0,360.0,1.0,Rural,Y
LP019020,Male,Yes,0,Graduate,No,2825,3021.0,138.0,360.0,1.0,Urban,Y
LP019021,Male,Yes,3+,Not Graduate,No,3947,983.0,90.0,360.0,1.0,Semiurban,Y
LP019022,Male,Yes,0,Graduate,No,-248,1800.0,139.0,360.0,1.0,Rural,N
LP019023,Male,Yes,0,Graduate,No,3856,1775.0,141.0,360.0,1.0,Semiurban,Y
LP019024,Male,Yes,2,Graduate,,4823,0.0,70.0,360.0,0.0,Semiurban,N
LP019025,Female,Yes,2,Graduate,No,4374,2383.0,137.0,360.0,,Semiurban,Y
LP019026,Male,Yes,0,Graduate,No,2478,0.0,67.0,360.0,0.0,Urban,N
LP019027,Male,Yes,2,Graduate,No,4170,1717.0,110.0,360.0,1.0,Semiurban,Y
LP019028,Male,No,0,Graduate,No,3110,2791.0,135.0,360.0,1.0,Semiurban,Y
LP019029,Male,Yes,0,Graduate,No,7191,1010.0,185.0,,1.0,Semiurban,Y
LP019030,Male,Yes,0,Graduate,No,6330,0.0,136.0,360.0,1.0,Semiurban,Y
LP019031,Male,Yes,0,Graduate,No,3453,0.0,179.0,360.0,1.0,Rural,N
LP019032,Male,Yes,,Not Graduate,Yes,4884,0.0,141.0,360.0,1.0,Urban,N
LP019033,Male,Yes,2,Graduate,No,6289,1695.0,207.0,360.0,1.0,Semiurban,Y
LP019034,Male,,,Graduate,No,4934,0.0,155.0,480.0,1.0,Semiurban,Y
LP019035,Male,No,0,Graduate,Yes,5935,0.0,199.0,360.0,1.0,Rural,Y
LP019036,Male,Yes,1,Graduate,No,2287,2054.0,100.0,360.0,1.0,Semiurban,Y
LP019037,Male,Yes,0,Graduate,,3999,0.0,44.0,180.0,1.0,Rural,Y
LP019038,Male,No,0,Not Graduate,No,3608,2598.0,122.0,,1.0,Rural,Y
LP019039,Female,No,0,Graduate,No,8481,0.0,288.0,360.0,1.0,Semiurban,Y
LP019040,Male,Yes,1,Graduate,No,3338,1779.0,143.0,360.0,1.0,Semiurban,Y
LP019041,Male,Yes,1,Graduate,No,5686,1260.0,165.0,360.0,1.0,Rural,Y
LP019042,Male,Yes,0,Graduate,,5903,0.0,247.0,360.0,,Urban,N
LP019043,Female,No,0,Graduate,Yes,3336,0.0,117.0,360.0,,Urban,Y
LP019044,Female,No,1,Graduate,No,3800,0.0,108.0,360.0,1.0,Rural,Y
LP019045,Male,Yes,1,Graduate,No,2839,0.0,86.0,360.0,1.0,Semiurban,Y
LP019046,Male,Yes,2,Graduate,No,5380,5000.0,121.0,360.0,1.0,Rural,Y
LP019047,Male,Yes,1,Not Graduate,No,2127,1983.0,142.0,180.0,1.0,Urban,N
LP019048,Male,No,0,Graduate,No,3211,5701.0,165.0,60.0,1.0,Urban,Y
LP019049,Male,Yes,2,Graduate,Yes,5921,1300.0,103.0,360.0,1.0,Rural,Y
LP019050,Male,Yes,0,Not Graduate,No,3267,4417.0,113.0,360.0,1.0,Semiurban,Y
LP019051,Male,No,0,Graduate,Yes,6164,4333.0,118.0,180.0,1.0,Urban,N
LP019052,Male,Yes,2,Graduate,No,9724,0.0,116.0,360.0,1.0,Urban,Y
LP019053,Male,Yes,1,Not Graduate,No,6525,0.0,130.0,180.0,1.0,Urban,Y
LP019054,Male,Yes,1,Graduate,No,3064,1843.0,114.0,480.0,1.0,Semiurban,Y
LP019055,Male,Yes,0,Graduate,No,1892,1868.0,85.0,360.0,1.0,Urban,Y
LP019056,Male,Yes,0,Not Graduate,No,1611,3890.0,210.0,360.0,0.0,Semiurban,N
LP019057,Female,No,2,Graduate,No,3435,0.0,144.0,360.0,1.0,Urban,N
LP019058,Male,No,0,Not Graduate,Yes,2203,2167.0,114.0,360.0,1.0,Rural,Y
LP019059,Male,Yes,1,Not Graduate,No,3126,7101.0,276.0,180.0,1.0,Semiurban,Y
LP019060,Male,No,0,Graduate,Yes,15756,0.0,184.0,360.0,0.0,Urban,N
LP019061,Female,No,3+,Graduate,No,3298,0.0,264.0,360.0,1.0,Rural,Y
LP019062,Male,No,0,Not Graduate,No,5602,0.0,120.0,360.0,0.0,Rural,N
LP019063,Male,Yes,3+,Graduate,No,5591,0.0,90.0,360.0,1.0,Urban,N
LP019064,Male,Yes,0,Graduate,No,14451,2100.0,309.0,360.0,1.0,Rural,N
LP019065,Male,Yes,3+,Not Graduate,No,5154,0.0,127.0,360.0,,Semiurban,N
LP019066,Male,Yes,1,Graduate,No,6277,4250.0,322.0,360.0,,Urban,Y
LP019067,Male,No,0,Graduate,No,2363,2209.0,142.0,360.0,1.0,Semiurban,Y
LP019068,Female,No,1,Graduate,No,3901,0.0,158.0,36.0,1.0,Semiurban,N
LP019069,Female,No,0,Graduate,No,7345,0.0,112.0,360.0,1.0,Rural,Y
LP019070,Male,No,0,Graduate,Yes,5289,0.0,133.0,360.0,1.0,Semiurban,Y
LP019071,Male,No,0,Graduate,No,3931,3447.0,153.0,360.0,1.0,Rural,Y
LP019072,Male,Yes,2,Graduate,No,4720,1387.0,153.0,360.0,1.0,Semiurban,Y
LP019073,Male,Yes,3+,Graduate,No,4118,1811.0,166.0,360.0,0.0,Urban,Y
LP019074,Female,No,0,Graduate,,3719,0.0,140.0,360.0,1.0,Rural,N
LP019075,Female,No,1,Graduate,No,3356,1560.0,97.0,360.0,1.0,Urban,Y
LP019076,Female,No,0,Graduate,No,3276,0.0,36.0,360.0,1.0,Urban,Y
LP019077,Male,Yes,0,Graduate,No,11359,0.0,146.0,360.0,1.0,Urban,Y
LP019078,Male,No,0,Graduate,No,2543,1857.0,128.0,360.0,1.0,Rural,Y
LP019079,Male,Yes,0,Graduate,No,2238,2223.0,141.0,360.0,1.0,Semiurban,Y
LP019080,Male,Yes,2,Graduate,No,4073,0.0,95.0,360.0,1.0,Semiurban,Y
LP019081,Male,Yes,1,Graduate,No,3151,1842.0,125.0,360.0,1.0,Semiurban,Y
LP019082,Male,Yes,0,Graduate,No,3808,3274.0,209.0,360.0,1.0,Semiurban,Y
LP019083,Male,Yes,0,Graduate,No,2805,1300.0,71.0,360.0,1.0,Urban,Y
LP019084,Male,Yes,0,Graduate,No,14645,0.0,439.0,360.0,1.0,Semiurban,Y
LP019085,Female,Yes,0,Not Graduate,No,3867,0.0,128.0,360.0,,Rural,Y
LP019086,Male,No,1,Not Graduate,Yes,4518,2426.0,168.0,360.0,0.0,Urban,N
LP019087,Male,Yes,0,Graduate,No,3930,800.0,109.0,360.0,1.0,Semiurban,Y
LP019088,Male,Yes,2,Graduate,No,1888,985.7999878,79.0,180.0,1.0,Urban,Y
LP019089,Female,No,0,Graduate,No,2242,1666.0,64.0,360.0,1.0,Urban,Y
LP019090,Male,Yes,0,Graduate,No,20741,0.0,,360.0,1.0,Rural,N
LP019091,Male,No,0,Graduate,No,3352,3053.0,93.0,360.0,1.0,Rural,Y
LP019092,Female,No,0,Graduate,Yes,2321,1717.0,109.0,300.0,1.0,Semiurban,N
LP019093,Male,Yes,0,Graduate,No,3638,2000.0,119.0,360.0,1.0,Rural,Y
LP019094,Female,No,0,Graduate,No,4143,0.0,120.0,360.0,1.0,Semiurban,Y
LP019095,Male,No,0,Graduate,No,9305,0.0,194.0,360.0,1.0,Rural,Y
LP019096,Male,Yes,0,Graduate,No,3451,2416.0,131.0,360.0,1.0,Rural,Y
LP019097,Male,Yes,2,Graduate,No,4598,0.0,137.0,360.0,0.0,Semiurban,N
LP019098,Male,Yes,2,Graduate,No,3086,1560.0,135.0,360.0,1.0,Urban,Y
LP019099,Female,No,,Graduate,No,5816,0.0,145.0,480.0,0.0,Urban,N
LP019100,Male,Yes,0,Graduate,No,2412,3334.0,178.0,360.0,1.0,Semiurban,Y
LP019101,Male,Yes,3+,Graduate,,3943,1250.0,115.0,360.0,1.0,Urban,Y
LP019102,Male,Yes,1,Graduate,No,6766,0.0,201.0,360.0,1.0,Semiurban,Y
LP019103,Female,Yes,1,Graduate,No,4570,0.0,139.0,360.0,1.0,Urban,Y
LP019104,Female,No,0,Graduate,No,5358,2541.0,147.0,480.0,1.0,Rural,N
LP019105,Male,Yes,1,Graduate,No,2342,2925.0,108.0,360.0,1.0,Urban,N
LP019106,Male,Yes,0,Not Graduate,No,1743,2934.0,92.0,360.0,0.0,Urban,N
LP019107,Male,Yes,,Not Graduate,No,3374,1750.0,95.0,360.0,1.0,Semiurban,Y
LP019108,Female,No,0,Graduate,No,5238,0.0,131.0,360.0,1.0,Rural,Y
LP019109,Male,Yes,1,Graduate,No,2062,1803.0,90.0,360.0,1.0,Urban,Y
LP019110,Male,No,0,Graduate,No,4304,2500.0,142.0,360.0,1.0,Rural,Y
LP019111,Male,No,0,Not Graduate,No,2070,0.0,,360.0,1.0,Urban,N
LP019112,Female,No,0,Graduate,No,4032,1666.0,126.0,360.0,1.0,Rural,Y
LP019113,Female,No,0,Graduate,No,1968,1863.0,106.0,360.0,0.0,Urban,N
LP019114,Male,No,0,Graduate,No,20076,0.0,480.0,360.0,1.0,Rural,N
LP019115,Male,Yes,2,Not Graduate,No,7596,0.0,194.0,360.0,,Rural,Y
LP019116,Female,No,0,Graduate,No,3187,0.0,87.0,360.0,1.0,Semiurban,Y
LP019117,Male,No,0,Not Graduate,No,2992,2405.0,113.0,360.0,1.0,Semiurban,Y
LP019118,Female,No,0,Graduate,No,2358,0.0,59.0,360.0,1.0,Rural,Y
LP019119,Male,Yes,2,Graduate,Yes,5990,0.0,146.0,84.0,,Rural,Y
LP019120,,Yes,0,Graduate,No,2268,1843.0,155.0,360.0,1.0,Rural,N
LP019121,Male,Yes,1,Not Graduate,No,3106,1640.0,108.0,180.0,1.0,Urban,Y
LP019122,Male,Yes,2,Graduate,No,4076,0.0,128.0,360.0,1.0,Semiurban,Y
LP019123,Male,Yes,0,Graduate,No,2452,2134.0,89.0,360.0,,Urban,Y
LP019124,Female,No,1,Graduate,No,3186,0.0,104.0,360.0,,Semiurban,Y
LP019125,Male,Yes,1,Graduate,Yes,10120,0.0,150.0,360.0,1.0,Rural,N
LP019126,Male,Yes,0,Graduate,No,2281,2167.0,124.0,360.0,1.0,Semiurban,Y
LP019127,Male,Yes,3+,Graduate,No,4726,189.0,125.0,360.0,1.0,Semiurban,Y
LP019128,Male,Yes,2,Not Graduate,No,3431,1590.0,,360.0,1.0,Rural,Y
LP019129,Female,No,0,Graduate,No,3024,2985.0,142.0,360.0,,Rural,Y
LP019130,Male,Yes,3+,Graduate,No,14740,0.0,295.0,360.0,1.0,Rural,Y
LP019131,Male,Yes,1,Graduate,Yes,8518,4983.0,382.0,360.0,0.0,Rural,N
LP019132,Male,No,0,Graduate,No,4584,0.0,130.0,360.0,0.0,Rural,Y
LP019133,Male,Yes,0,Graduate,Yes,6101,2160.0,189.0,360.0,1.0,Semiurban,Y
LP019134,Female,Yes,0,Graduate,No,4228,2451.0,102.0,360.0,1.0,Urban,N
LP019135,Female,No,0,Graduate,No,2301,0.0,59.0,360.0,1.0,Urban,Y
LP019136,Male,No,1,Graduate,No,4012,1793.0,115.0,360.0,1.0,Urban,Y
LP019137,Male,No,0,Graduate,No,3181,0.0,89.0,360.0,1.0,Semiurban,Y
LP019138,Male,No,,Graduate,No,3231,0.0,65.0,360.0,1.0,Urban,Y
LP019139,Male,Yes,0,Graduate,,63591,0.0,492.0,180.0,1.0,Urban,Y
LP019140,,Yes,1,Graduate,Yes,10323,1833.0,174.0,180.0,1.0,Urban,Y
LP019141,Male,Yes,,Graduate,Yes,5844,4490.0,70.0,,1.0,Semiurban,Y
LP019142,Male,Yes,1,Graduate,,4943,688.0,154.0,360.0,1.0,Rural,Y
LP019143,Male,Yes,2,Graduate,Yes,2188,4600.0,185.0,360.0,1.0,Rural,Y
LP019144,Female,No,3+,Not Graduate,No,1360,0.0,,360.0,0.0,Urban,N
LP019145,Female,No,0,Graduate,No,4289,0.0,67.0,360.0,1.0,Semiurban,Y
LP019146,Male,Yes,3+,Not Graduate,No,2777,1587.0,167.0,360.0,1.0,Rural,N
LP019147,Female,No,0,Graduate,No,2293,0.0,54.0,360.0,1.0,Rural,N
LP019148,Male,Yes,1,Not Graduate,No,4906,1229.0,153.0,360.0,1.0,Urban,Y
LP019149,Male,Yes,3+,Not Graduate,No,3442,0.0,68.0,360.0,1.0,Semiurban,Y
LP019150,Male,Yes,2,Graduate,,2611,2330.0,124.0,360.0,1.0,Rural,Y
LP019151,Male,Yes,0,Graduate,No,2439,2458.0,151.0,360.0,1.0,Semiurban,Y
LP019152,Male,Yes,,Not Graduate,No,3649,3230.0,162.0,360.0,0.0,Rural,N
LP019153,Male,Yes,2,Not Graduate,No,3061,2168.0,122.0,360.0,1.0,Urban,Y
LP019154,Male,Yes,0,Graduate,No,6177,4583.0,254.0,360.0,,Semiurban,Y
LP019155,Male,Yes,0,Graduate,No,2707,6250.0,188.0,360.0,1.0,Rural,Y
LP019156,Male,Yes,0,Graduate,No,9571,0.0,235.0,360.0,1.0,Semiurban,Y
LP019157,Male,No,0,Graduate,No,8678,4167.0,300.0,360.0,1.0,Rural,N
LP019158,Male,Yes,3+,Graduate,No,2616,2083.0,104.0,360.0,1.0,Rural,Y
LP019159,Female,Yes,0,Graduate,Yes,5351,0.0,114.0,360.0,0.0,Rural,N
LP019160,Female,Yes,0,Graduate,No,2864,505.0,127.0,360.0,1.0,Semiurban,Y
LP019161,Female,No,,Graduate,No,3634,0.0,106.0,180.0,1.0,Urban,Y
LP019162,Male,Yes,2,Graduate,No,8818,3167.0,164.0,360.0,1.0,Rural,Y
LP019163,Male,Yes,1,Graduate,No,3990,0.0,57.0,360.0,1.0,Urban,N
LP019164,Male,Yes,0,Not Graduate,No,2697,1666.0,92.0,480.0,0.0,Urban,N
LP019165,Male,Yes,3+,Graduate,No,5529,3167.0,208.0,360.0,1.0,Semiurban,Y
LP019166,Female,No,1,Graduate,No,4951,0.0,87.0,360.0,1.0,Semiurban,N
LP019167,Male,Yes,2,Graduate,No,4968,3667.0,231.0,360.0,1.0,Semiurban,Y
LP019168,Male,Yes,0,Graduate,No,4602,2333.0,127.0,360.0,1.0,Urban,Y
LP019169,Male,Yes,0,Graduate,No,3389,3033.0,92.0,300.0,,Urban,Y
LP019170,Male,No,0,Graduate,Yes,6651,0.0,133.0,360.0,1.0,Rural,Y
LP019171,Male,No,0,Not Graduate,No,5864,0.0,139.0,360.0,1.0,Rural,N
LP019172,Male,No,0,Graduate,No,2052,0.0,104.0,480.0,1.0,Semiurban,N
LP019173,Male,No,0,Graduate,No,4646,0.0,123.0,,0.0,Rural,N
LP019174,Male,Yes,1,Graduate,No,6028,0.0,172.0,360.0,1.0,Semiurban,Y
LP019175,Male,Yes,0,Graduate,No,19364,5266.0,575.0,360.0,1.0,Rural,N
LP019176,Female,No,0,Graduate,Yes,15767,0.0,47.0,360.0,1.0,Semiurban,Y
LP019177,Male,Yes,2,Graduate,No,5434,0.0,163.0,360.0,1.0,Semiurban,Y
LP019178,Male,Yes,2,Graduate,Yes,9538,7873.0,388.0,300.0,1.0,Rural,Y
LP019179,Male,No,1,Graduate,No,3468,1987.0,104.0,180.0,0.0,Urban,N
LP019180,Female,No,0,Graduate,,2489,1459.0,103.0,360.0,1.0,Urban,Y
LP019181,Male,Yes,0,Graduate,No,4568,923.0,118.0,180.0,1.0,Urban,Y
LP019182,Male,Yes,3+,Graduate,No,8759,4996.0,122.0,360.0,1.0,Rural,Y
LP019183,Male,Yes,0,Graduate,No,4111,0.0,126.0,360.0,,Semiurban,Y
LP019184,Male,No,0,Graduate,No,2973,0.0,80.0,480.0,1.0,Urban,N
LP019185,Male,Yes,2,Graduate,No,5079,0.0,134.0,360.0,1.0,Urban,Y
LP019186,Male,Yes,0,Graduate,,3260,2500.0,129.0,360.0,1.0,Semiurban,Y
LP019187,Male,No,0,Graduate,No,5754,4232.0,294.0,360.0,1.0,Semiurban,Y
LP019188,Female,No,0,Graduate,No,5775,0.0,154.0,360.0,1.0,Urban,Y
LP019189,Male,No,0,Graduate,Yes,6755,0.0,129.0,360.0,1.0,Urban,Y
LP019190,Male,Yes,2,Graduate,No,4411,0.0,94.0,360.0,1.0,Urban,N
LP019191,Male,No,1,Graduate,,3228,0.0,113.0,180.0,1.0,Urban,Y
LP019192,Male,No,0,Not Graduate,No,1854,1600.0,140.0,360.0,1.0,Semiurban,Y
LP019193,Male,Yes,0,Not Graduate,No,3367,3136.0,,360.0,0.0,Urban,N
LP019194,Male,Yes,0,Graduate,No,1935,2417.0,137.0,360.0,1.0,Urban,Y
LP019195,Male,Yes,0,Graduate,No,5770,0.0,130.0,360.0,1.0,Rural,Y
LP019196,Male,No,3+,Graduate,No,8940,0.0,176.0,360.0,1.0,Rural,Y
LP019197,Male,Yes,3+,Graduate,No,9012,0.0,265.0,360.0,1.0,Rural,Y
LP019198,Male,Yes,0,Graduate,No,2791,2115.0,120.0,360.0,,Urban,Y
LP019199,Male,Yes,2,Not Graduate,No,1628,1625.0,113.0,180.0,1.0,Semiurban,Y
LP019200,Male,Yes,2,Graduate,No,3510,1400.0,105.0,360.0,1.0,Urban,Y
LP019201,Male,Yes,2,Graduate,No,2938,484.0,136.0,360.0,,Semiurban,Y
LP019202,Female,No,0,Graduate,No,2821,0.0,79.0,360.0,0.0,Urban,N
LP019203,Male,Yes,0,Graduate,No,2658,1459.0,96.0,360.0,1.0,Urban,Y
LP019204,Male,No,0,Not Graduate,No,3682,1666.0,110.0,360.0,1.0,Rural,Y
LP019205,Female,No,0,Graduate,No,1419,1800.0,101.0,360.0,0.0,Semiurban,N
LP019206,Male,Yes,2,Not Graduate,No,3164,0.0,35.0,180.0,0.0,Urban,N
LP019207,Male,No,0,Not Graduate,No,2526,0.0,59.0,300.0,1.0,Rural,N
LP019208,Male,No,0,Graduate,No,2724,20000.0,110.0,360.0,1.0,Semiurban,Y
LP019209,Female,No,0,Not Graduate,No,1945,0.0,58.0,360.0,1.0,Semiurban,Y
LP019210,Female,No,0,Graduate,Yes,7902,0.0,189.0,360.0,1.0,Rural,N
